rank,piece,clean_piece,score,vowel_count,categories
18106,ुभयत्र,ुभयत्र,-11.777,1,starts_with_dependent_vowel
18107,प्राप्तिर्,प्राप्तिर्,-11.777,2,ends_with_virama
18113,▁इन्द्रियाणां,इन्द्रियाणां,-11.7775,4,contains_special_A
18115,▁संस्तुत,संस्तुत,-11.7776,1,contains_special_A
18116,▁अभावात्,अभावात्,-11.7776,3,ends_with_virama
18123,ाऽह,ाऽह,-11.7778,1,starts_with_dependent_vowel;contains_special_A
18124,▁महामनाः,महामनाः,-11.7779,2,contains_special_A
18125,ृजु,ृजु,-11.778,2,starts_with_dependent_vowel
18126,प्रवृत्तेः,प्रवृत्तेः,-11.778,2,contains_special_A
18131,दसायां,दसायां,-11.7787,2,contains_special_A
18132,▁स्रुतिर्,स्रुतिर्,-11.7789,2,ends_with_virama
18143,▁धर्मभृतां,धर्मभृतां,-11.7796,2,contains_special_A
18145,▁कथञ्चित्,कथञ्चित्,-11.7798,1,ends_with_virama
18146,सक्तिर्,सक्तिर्,-11.7798,1,ends_with_virama
18151,याम्यहम्,याम्यहम्,-11.7801,1,ends_with_virama
18152,▁पुरुषाणां,पुरुषाणां,-11.7803,4,contains_special_A
18153,ैताव,ैताव,-11.7803,2,starts_with_dependent_vowel
18161,सकृद्,सकृद्,-11.7813,1,ends_with_virama
18166,दर्सयन्,दर्सयन्,-11.7818,0,ends_with_virama
18175,ैस्स,ैस्स,-11.7829,1,starts_with_dependent_vowel
18182,ापगम,ापगम,-11.7835,1,starts_with_dependent_vowel
18184,पारमितायां,पारमितायां,-11.7837,4,contains_special_A
18191,िष्ट्वा,िष्ट्वा,-11.7839,2,starts_with_dependent_vowel
18194,▁खु,खु,-11.7841,1,simple_cv
18205,ेद्यस्तु,ेद्यस्तु,-11.7845,2,starts_with_dependent_vowel
18209,ारोप्य,ारोप्य,-11.7849,2,starts_with_dependent_vowel
18219,ैहिक,ैहिक,-11.7859,2,starts_with_dependent_vowel
18222,ैकरस,ैकरस,-11.7864,1,starts_with_dependent_vowel
18225,दृष्टयः,दृष्टयः,-11.7866,1,contains_special_A
18229,▁मैवं,मैवं,-11.7869,1,contains_special_A
18231,िन्द्रियाणां,िन्द्रियाणां,-11.7871,4,starts_with_dependent_vowel;contains_special_A
18239,▁समाहिताः,समाहिताः,-11.7877,3,contains_special_A
18242,संकोच,संकोच,-11.7879,1,contains_special_A
18245,िष्म,िष्म,-11.7886,1,starts_with_dependent_vowel
18254,मभिसं,मभिसं,-11.7892,1,contains_special_A
18260,ादनन्तर,ादनन्तर,-11.7897,1,starts_with_dependent_vowel
18265,▁सुराणां,सुराणां,-11.7905,3,contains_special_A
18266,ुत्कण्ठ,ुत्कण्ठ,-11.7906,1,starts_with_dependent_vowel
18269,गरुडमहापुराणम्,गरुडमहापुराणम्,-11.7908,4,ends_with_virama
18272,माहरेत्,माहरेत्,-11.7909,2,ends_with_virama
18275,ावनत,ावनत,-11.7913,1,starts_with_dependent_vowel
18277,ुपास्य,ुपास्य,-11.7916,2,starts_with_dependent_vowel
18278,संनाह,संनाह,-11.7921,1,contains_special_A
18280,ोऽभवद्,ोऽभवद्,-11.7925,1,starts_with_dependent_vowel;contains_special_A;ends_with_virama
18282,वक्तव्यम्,वक्तव्यम्,-11.7925,0,ends_with_virama
18288,ुत्पद्यमान,ुत्पद्यमान,-11.793,2,starts_with_dependent_vowel
18296,▁स्वित्,स्वित्,-11.7934,1,ends_with_virama
18297,▁पृष्ठतोऽ,पृष्ठतोऽ,-11.7935,2,contains_special_A
18299,ादिष्वपि,ादिष्वपि,-11.7936,3,starts_with_dependent_vowel
18302,निवृत्त्यर्थम्,निवृत्त्यर्थम्,-11.7941,2,ends_with_virama
18304,ादित्यादि,ादित्यादि,-11.7946,4,starts_with_dependent_vowel
18305,▁प्रवृत्तिर्,प्रवृत्तिर्,-11.7946,2,ends_with_virama
18306,ायामेव,ायामेव,-11.7948,3,starts_with_dependent_vowel
18310,रुद्,रुद्,-11.795,1,ends_with_virama
18312,▁इत्येतद्,इत्येतद्,-11.7953,2,ends_with_virama
18313,चतुः,चतुः,-11.7954,1,contains_special_A
18315,ात्सिद्धम्,ात्सिद्धम्,-11.7956,2,starts_with_dependent_vowel;ends_with_virama
18323,ूची,ूची,-11.7962,2,starts_with_dependent_vowel
18327,संमोह,संमोह,-11.7967,1,contains_special_A
18329,▁तादृक्,तादृक्,-11.7969,2,ends_with_virama
18331,संबोधिमभिसंबुद्ध,संबोधिमभिसंबुद्ध,-11.7971,4,contains_special_A
18336,▁योऽर्थ,योऽर्थ,-11.7976,1,contains_special_A
18339,माविसत्,माविसत्,-11.7979,2,ends_with_virama
18340,ोचुः,ोचुः,-11.7979,2,starts_with_dependent_vowel;contains_special_A
18342,ृत्विज,ृत्विज,-11.7979,2,starts_with_dependent_vowel
18343,▁भ्रंस,भ्रंस,-11.798,0,contains_special_A
18344,▁पाण्डवैः,पाण्डवैः,-11.798,2,contains_special_A
18347,ोत्तिष्ठ,ोत्तिष्ठ,-11.7983,2,starts_with_dependent_vowel
18349,संपात,संपात,-11.7983,1,contains_special_A
18350,येत्ततः,येत्ततः,-11.7984,1,contains_special_A
18352,▁दानपारमितायां,दानपारमितायां,-11.7985,5,contains_special_A
18353,दानीं,दानीं,-11.7987,2,contains_special_A
18354,चिरात्,चिरात्,-11.7987,2,ends_with_virama
18356,ांस्तत्र,ांस्तत्र,-11.7989,1,starts_with_dependent_vowel;contains_special_A
18360,ायुष्य,ायुष्य,-11.799,2,starts_with_dependent_vowel
18361,▁यतयम्,यतयम्,-11.799,0,ends_with_virama
18364,ुकामेन,ुकामेन,-11.7991,3,starts_with_dependent_vowel
18368,ोद्देस्य,ोद्देस्य,-11.7993,2,starts_with_dependent_vowel
18369,▁प्रादात्,प्रादात्,-11.7993,2,ends_with_virama
18372,सांनिध्य,सांनिध्य,-11.7996,2,contains_special_A
18378,ावच्छेदक,ावच्छेदक,-11.7998,2,starts_with_dependent_vowel
18384,ाध्यासय,ाध्यासय,-11.8002,2,starts_with_dependent_vowel
18385,ोऽनेन,ोऽनेन,-11.8002,2,starts_with_dependent_vowel;contains_special_A
18389,ार्घ्य,ार्घ्य,-11.8009,1,starts_with_dependent_vowel
18391,▁द्व्,द्व्,-11.8017,0,ends_with_virama
18393,ाविमौ,ाविमौ,-11.8019,3,starts_with_dependent_vowel
18394,ुत्पादित,ुत्पादित,-11.8021,3,starts_with_dependent_vowel
18397,ोच्छ्वास,ोच्छ्वास,-11.8022,2,starts_with_dependent_vowel
18400,ुत्सृष्ट,ुत्सृष्ट,-11.8026,2,starts_with_dependent_vowel
18404,▁संनद्ध,संनद्ध,-11.8031,0,contains_special_A
18406,ेऽस्मिन्न,ेऽस्मिन्न,-11.8032,2,starts_with_dependent_vowel;contains_special_A
18407,▁नद्यः,नद्यः,-11.8033,0,contains_special_A
18408,ययुर्,ययुर्,-11.8033,1,ends_with_virama
18411,ीमहि,ीमहि,-11.8037,2,starts_with_dependent_vowel
18416,▁अयमभिप्रायः,अयमभिप्रायः,-11.804,3,contains_special_A
18423,▁बिभर्,बिभर्,-11.8044,1,ends_with_virama
18426,▁बुद्धेः,बुद्धेः,-11.8048,2,contains_special_A
18427,▁नियोजयेत्,नियोजयेत्,-11.8048,3,ends_with_virama
18431,▁शु,शु,-11.8051,1,simple_cv
18434,ितुमिच्छ,ितुमिच्छ,-11.8053,3,starts_with_dependent_vowel
18438,ाक्रोस,ाक्रोस,-11.8054,2,starts_with_dependent_vowel
18441,संमूढ,संमूढ,-11.8058,1,contains_special_A
18442,▁रताः,रताः,-11.8059,1,contains_special_A
18449,▁नमस्तेऽस्तु,नमस्तेऽस्तु,-11.8062,2,contains_special_A
18459,सञ्ज्ञायाम्,सञ्ज्ञायाम्,-11.8073,2,ends_with_virama
18461,निःस्वन,निःस्वन,-11.8074,1,contains_special_A
18473,▁तत्कस्माद्धेतोः,तत्कस्माद्धेतोः,-11.8084,3,contains_special_A
18477,लंब,लंब,-11.8086,0,contains_special_A
18480,▁संभो,संभो,-11.8088,1,contains_special_A
18491,▁तत्क्षणात्,तत्क्षणात्,-11.8097,1,ends_with_virama
18493,संबोधिमभिसंबुध्य,संबोधिमभिसंबुध्य,-11.8098,4,contains_special_A
18495,▁येषाम्,येषाम्,-11.8103,2,ends_with_virama
18496,▁संभाष,संभाष,-11.8104,1,contains_special_A
18497,संगर,संगर,-11.8105,0,contains_special_A
18513,ादेय,ादेय,-11.8119,2,starts_with_dependent_vowel
18522,मसक्यत्वात्,मसक्यत्वात्,-11.8127,1,ends_with_virama
18523,ूर्व,ूर्व,-11.8127,1,starts_with_dependent_vowel
18532,वांस,वांस,-11.8134,1,contains_special_A
18544,▁वन्,वन्,-11.8146,0,ends_with_virama
18553,ेरन्न,ेरन्न,-11.8153,1,starts_with_dependent_vowel
18561,ास्तित्व,ास्तित्व,-11.8165,2,starts_with_dependent_vowel
18565,ोपपत्तेर,ोपपत्तेर,-11.8169,2,starts_with_dependent_vowel
18568,▁त्रिंसत्,त्रिंसत्,-11.8172,1,contains_special_A;ends_with_virama
18571,ोद्विग्न,ोद्विग्न,-11.8174,2,starts_with_dependent_vowel
18588,▁कियत्,कियत्,-11.8188,1,ends_with_virama
18590,▁संवर्ध,संवर्ध,-11.819,0,contains_special_A
18591,ातङ्क,ातङ्क,-11.8191,1,starts_with_dependent_vowel
18595,▁सरांसि,सरांसि,-11.8193,2,contains_special_A
18600,▁नारसिंह,नारसिंह,-11.8196,2,contains_special_A
18601,मध्वानं,मध्वानं,-11.8197,1,contains_special_A
18607,संदिग्ध,संदिग्ध,-11.82,1,contains_special_A
18609,ोद्वह,ोद्वह,-11.82,1,starts_with_dependent_vowel
18611,रूणां,रूणां,-11.8204,2,contains_special_A
18614,ितव्यानि,ितव्यानि,-11.8208,3,starts_with_dependent_vowel
18627,ूह्य,ूह्य,-11.8222,1,starts_with_dependent_vowel
18639,ीत्याह,ीत्याह,-11.823,2,starts_with_dependent_vowel
18640,ेच्छति,ेच्छति,-11.823,2,starts_with_dependent_vowel
18646,▁निसितैः,निसितैः,-11.824,3,contains_special_A
18647,▁सांतनव,सांतनव,-11.8241,1,contains_special_A
18649,ावसाय,ावसाय,-11.8242,2,starts_with_dependent_vowel
18650,ावित्य,ावित्य,-11.8243,2,starts_with_dependent_vowel
18656,▁इट्,इट्,-11.8251,1,ends_with_virama
18660,ुद्दिस्य,ुद्दिस्य,-11.8259,2,starts_with_dependent_vowel
18662,वधीत्,वधीत्,-11.826,1,ends_with_virama
18668,▁कस्मिंस्चिद,कस्मिंस्चिद,-11.8264,2,contains_special_A
18669,▁इत्यभिप्रायः,इत्यभिप्रायः,-11.8264,3,contains_special_A
18674,ेनैकेन,ेनैकेन,-11.8271,3,starts_with_dependent_vowel
18678,ृषय,ृषय,-11.8273,1,starts_with_dependent_vowel
18680,▁यसस्,यसस्,-11.8275,0,ends_with_virama
18681,▁मतिमान्,मतिमान्,-11.8275,2,ends_with_virama
18688,विध्वंस,विध्वंस,-11.8281,1,contains_special_A
18698,मादिसेत्,मादिसेत्,-11.8287,3,ends_with_virama
18701,▁ददृसुः,ददृसुः,-11.8289,2,contains_special_A
18705,रक्षसाम्,रक्षसाम्,-11.8294,1,ends_with_virama
18708,▁योऽयम,योऽयम,-11.8298,1,contains_special_A
18712,ारोहण,ारोहण,-11.83,2,starts_with_dependent_vowel
18713,मवस्थितम्,मवस्थितम्,-11.8301,1,ends_with_virama
18715,ष्टम्यां,ष्टम्यां,-11.8306,1,contains_special_A
18716,▁विराट्,विराट्,-11.8306,2,ends_with_virama
18718,ितस्ततः,ितस्ततः,-11.8307,1,starts_with_dependent_vowel;contains_special_A
18719,ाधाय,ाधाय,-11.8308,2,starts_with_dependent_vowel
18721,नैवसंज्ञानासंज्ञ,नैवसंज्ञानासंज्ञ,-11.8309,3,contains_special_A
18725,ाभिरत,ाभिरत,-11.8315,2,starts_with_dependent_vowel
18726,पेतुः,पेतुः,-11.8315,2,contains_special_A
18728,तीदं,तीदं,-11.8315,1,contains_special_A
18734,ाहुती,ाहुती,-11.832,3,starts_with_dependent_vowel
18735,ुच्छ्रित,ुच्छ्रित,-11.832,2,starts_with_dependent_vowel
18739,▁तस्मिञ्,तस्मिञ्,-11.8325,1,ends_with_virama
18740,▁चान्यत्,चान्यत्,-11.8326,1,ends_with_virama
18747,▁उपांसु,उपांसु,-11.8328,3,contains_special_A
18749,संवीत,संवीत,-11.833,1,contains_special_A
18752,▁मनसिकर्तव्यं,मनसिकर्तव्यं,-11.8332,1,contains_special_A
18753,ेऽह्नि,ेऽह्नि,-11.8332,2,starts_with_dependent_vowel;contains_special_A
18758,▁व्यधात्,व्यधात्,-11.8333,1,ends_with_virama
18763,योनयः,योनयः,-11.8336,1,contains_special_A
