path,source,layer,chars,lines,compact_chars,duplicate_status,duplicate_of,layer_weight,duplicate_weight,final_weight,effective_chars
data/processed/gretil_devanagari/3_purana/lip_1_iu.txt,gretil,purana,586167,27211,524037,primary,,0.700,1.000,0.700,410316.9
data/processed/gretil_devanagari/3_purana/lip_1_pu.txt,gretil,purana,577289,14431,516005,primary,,0.700,1.000,0.700,404102.3
data/processed/gretil_devanagari/3_purana/lip_2__u.txt,gretil,purana,201706,4921,180380,primary,,0.700,1.000,0.700,141194.2
data/processed/gretil_devanagari/3_purana/mkp1-93u.txt,gretil,purana,396568,11203,354018,primary,,0.700,1.000,0.700,277597.6
data/processed/gretil_devanagari/3_purana/mtp176au.txt,gretil,purana,739847,18916,661502,primary,,0.700,1.000,0.700,517892.9
data/processed/gretil_devanagari/3_purana/mtp176iu.txt,gretil,purana,726032,35123,646340,primary,,0.700,1.000,0.700,508222.4
data/processed/gretil_devanagari/3_purana/mtp176pu.txt,gretil,purana,748903,18915,670561,primary,,0.700,1.000,0.700,524232.1
data/processed/gretil_devanagari/3_purana/nardp1_u.txt,gretil,purana,1119623,26954,1010951,primary,,0.700,1.000,0.700,783736.1
data/processed/gretil_devanagari/3_purana/nardp2_u.txt,gretil,purana,217614,5237,193267,primary,,0.700,1.000,0.700,152329.8
data/processed/gretil_devanagari/3_purana/narsipau.txt,gretil,purana,307496,7739,273515,primary,,0.700,1.000,0.700,215247.2
data/processed/gretil_devanagari/3_purana/narsipiu.txt,gretil,purana,280623,13414,248409,primary,,0.700,1.000,0.700,196436.1
data/processed/gretil_devanagari/3_purana/narsippu.txt,gretil,purana,310820,7734,276848,primary,,0.700,1.000,0.700,217574.0
data/processed/gretil_devanagari/3_purana/sivap1_u.txt,gretil,purana,151166,3247,135079,primary,,0.700,1.000,0.700,105816.2
data/processed/gretil_devanagari/3_purana/sivap7_u.txt,gretil,purana,414137,8962,362290,primary,,0.700,1.000,0.700,289895.9
data/processed/gretil_devanagari/3_purana/skp031au.txt,gretil,purana,146470,4022,129659,primary,,0.700,1.000,0.700,102529.0
data/processed/gretil_devanagari/3_purana/skp031iu.txt,gretil,purana,141052,6967,124603,primary,,0.700,1.000,0.700,98736.4
data/processed/gretil_devanagari/3_purana/skp031pu.txt,gretil,purana,148285,4018,131480,primary,,0.700,1.000,0.700,103799.5
data/processed/gretil_devanagari/3_purana/skprevku.txt,gretil,purana,568303,15137,504840,primary,,0.700,1.000,0.700,397812.1
data/processed/gretil_devanagari/3_purana/vamp__u.txt,gretil,purana,411006,9768,366877,primary,,0.700,1.000,0.700,287704.2
data/processed/gretil_devanagari/3_purana/vampsm_u.txt,gretil,purana,105565,2571,93729,primary,,0.700,1.000,0.700,73895.5
data/processed/gretil_devanagari/3_purana/vd2127_u.txt,gretil,purana,4595,126,4087,primary,,0.700,1.000,0.700,3216.5
data/processed/gretil_devanagari/3_purana/vd3343au.txt,gretil,purana,32095,1215,27740,primary,,0.700,1.000,0.700,22466.5
data/processed/gretil_devanagari/3_purana/vd3343pu.txt,gretil,purana,31311,1203,27930,primary,,0.700,1.000,0.700,21917.7
data/processed/gretil_devanagari/3_purana/vipce_au.txt,gretil,purana,533458,13800,477986,primary,,0.700,1.000,0.700,373420.6
data/processed/gretil_devanagari/3_purana/vipce_iu.txt,gretil,purana,468209,21815,419102,primary,,0.700,1.000,0.700,327746.3
data/processed/gretil_devanagari/3_purana/vipce_pu.txt,gretil,purana,538206,13791,483060,primary,,0.700,1.000,0.700,376744.2
data/processed/gretil_devanagari/3_purana/visnup_u.txt,gretil,purana,519909,12444,468352,primary,,0.700,1.000,0.700,363936.3
data/processed/gretil_devanagari/3_purana/vprevk_u.txt,gretil,purana,700661,18230,622877,primary,,0.700,1.000,0.700,490462.7
data/processed/gretil_devanagari/4_rellit/buddh/abhisamu.txt,gretil,rellit,22802,588,20818,primary,,0.700,1.000,0.700,15961.4
data/processed/gretil_devanagari/4_rellit/buddh/abhisdhu.txt,gretil,rellit,211492,3987,184975,primary,,0.700,1.000,0.700,148044.4
data/processed/gretil_devanagari/4_rellit/buddh/abhnispu.txt,gretil,rellit,6549,46,6059,primary,,0.700,1.000,0.700,4584.3
data/processed/gretil_devanagari/4_rellit/buddh/acatstvu.txt,gretil,rellit,6931,41,6394,primary,,0.700,1.000,0.700,4851.7
data/processed/gretil_devanagari/4_rellit/buddh/adbhutdu.txt,gretil,rellit,5717,21,5251,primary,,0.700,1.000,0.700,4001.9
data/processed/gretil_devanagari/4_rellit/buddh/adhsatpu.txt,gretil,rellit,11202,100,10347,primary,,0.700,1.000,0.700,7841.4
data/processed/gretil_devanagari/4_rellit/buddh/adsp55-u.txt,gretil,rellit,226616,119,204781,primary,,0.700,1.000,0.700,158631.2
data/processed/gretil_devanagari/4_rellit/buddh/adsp70-u.txt,gretil,rellit,204992,888,184255,primary,,0.700,1.000,0.700,143494.4
data/processed/gretil_devanagari/4_rellit/buddh/ahovcs_u.txt,gretil,rellit,33908,813,30381,primary,,0.700,1.000,0.700,23735.6
data/processed/gretil_devanagari/4_rellit/buddh/ahovk1_u.txt,gretil,rellit,13672,325,12350,primary,,0.700,1.000,0.700,9570.4
data/processed/gretil_devanagari/4_rellit/buddh/ahovk2_u.txt,gretil,rellit,12084,113,10850,primary,,0.700,1.000,0.700,8458.8
data/processed/gretil_devanagari/4_rellit/buddh/ajitsvyu.txt,gretil,rellit,28327,366,25157,primary,,0.700,1.000,0.700,19828.9
data/processed/gretil_devanagari/4_rellit/buddh/amoghapu.txt,gretil,rellit,13083,28,11750,primary,,0.700,1.000,0.700,9158.1
data/processed/gretil_devanagari/4_rellit/buddh/anitysuu.txt,gretil,rellit,3249,46,2942,primary,,0.700,1.000,0.700,2274.3
data/processed/gretil_devanagari/4_rellit/buddh/asmahsbu.txt,gretil,rellit,256626,3664,233374,primary,,0.700,1.000,0.700,179638.2
data/processed/gretil_devanagari/4_rellit/buddh/asmahsuu.txt,gretil,rellit,260884,4316,237149,primary,,0.700,1.000,0.700,182618.8
data/processed/gretil_devanagari/4_rellit/buddh/atrisatu.txt,gretil,rellit,5947,159,5441,primary,,0.700,1.000,0.700,4162.9
data/processed/gretil_devanagari/4_rellit/buddh/avsata_u.txt,gretil,rellit,573453,2646,519219,primary,,0.700,1.000,0.700,401417.1
data/processed/gretil_devanagari/4_rellit/buddh/ayuhparu.txt,gretil,rellit,15013,174,13501,primary,,0.700,1.000,0.700,10509.1
data/processed/gretil_devanagari/4_rellit/buddh/bghsic_u.txt,gretil,rellit,67180,1344,62461,primary,,0.700,1.000,0.700,47026.0
data/processed/gretil_devanagari/4_rellit/buddh/bhikavau.txt,gretil,rellit,36720,266,33199,primary,,0.700,1.000,0.700,25704.0
data/processed/gretil_devanagari/4_rellit/buddh/bhivin_u.txt,gretil,rellit,328831,2958,290651,primary,,0.700,1.000,0.700,230181.7
data/processed/gretil_devanagari/4_rellit/buddh/bowermsu.txt,gretil,rellit,120087,1036,107562,primary,,0.700,1.000,0.700,84060.9
data/processed/gretil_devanagari/4_rellit/buddh/bsa051_u.txt,gretil,rellit,331016,2564,300207,primary,,0.700,1.000,0.700,231711.2
data/processed/gretil_devanagari/4_rellit/buddh/bsa056_u.txt,gretil,rellit,116468,1748,103918,primary,,0.700,1.000,0.700,81527.6
data/processed/gretil_devanagari/4_rellit/buddh/bst-108u.txt,gretil,rellit,253432,6094,229912,primary,,0.700,1.000,0.700,177402.4
data/processed/gretil_devanagari/4_rellit/buddh/bsu001_u.txt,gretil,rellit,3077,38,2799,primary,,0.700,1.000,0.700,2153.9
data/processed/gretil_devanagari/4_rellit/buddh/bsu002_u.txt,gretil,rellit,11969,47,10703,primary,,0.700,1.000,0.700,8378.3
data/processed/gretil_devanagari/4_rellit/buddh/bsu003_u.txt,gretil,rellit,6036,82,5396,primary,,0.700,1.000,0.700,4225.2
data/processed/gretil_devanagari/4_rellit/buddh/bsu004_u.txt,gretil,rellit,14995,42,13587,primary,,0.700,1.000,0.700,10496.5
data/processed/gretil_devanagari/4_rellit/buddh/bsu005_u.txt,gretil,rellit,41564,135,37997,primary,,0.700,1.000,0.700,29094.8
data/processed/gretil_devanagari/4_rellit/buddh/bsu006_u.txt,gretil,rellit,28736,247,25553,primary,,0.700,1.000,0.700,20115.2
data/processed/gretil_devanagari/4_rellit/buddh/bsu007_u.txt,gretil,rellit,7300,18,6712,primary,,0.700,1.000,0.700,5110.0
data/processed/gretil_devanagari/4_rellit/buddh/bsu008_u.txt,gretil,rellit,9456,24,8760,primary,,0.700,1.000,0.700,6619.2
data/processed/gretil_devanagari/4_rellit/buddh/bsu009_u.txt,gretil,rellit,9434,233,8472,primary,,0.700,1.000,0.700,6603.8
data/processed/gretil_devanagari/4_rellit/buddh/bsu010_u.txt,gretil,rellit,3591,43,3186,primary,,0.700,1.000,0.700,2513.7
data/processed/gretil_devanagari/4_rellit/buddh/bsu011_u.txt,gretil,rellit,5632,23,5180,primary,,0.700,1.000,0.700,3942.4
data/processed/gretil_devanagari/4_rellit/buddh/bsu012_u.txt,gretil,rellit,19763,42,17834,primary,,0.700,1.000,0.700,13834.1
data/processed/gretil_devanagari/4_rellit/buddh/bsu013_u.txt,gretil,rellit,1417,15,1300,primary,,0.700,1.000,0.700,991.9
data/processed/gretil_devanagari/4_rellit/buddh/bsu014_u.txt,gretil,rellit,189686,1211,173842,primary,,0.700,1.000,0.700,132780.2
data/processed/gretil_devanagari/4_rellit/buddh/bsu015_u.txt,gretil,rellit,4858,26,4381,primary,,0.700,1.000,0.700,3400.6
data/processed/gretil_devanagari/4_rellit/buddh/bsu016_u.txt,gretil,rellit,869629,3583,808731,primary,,0.700,1.000,0.700,608740.3
data/processed/gretil_devanagari/4_rellit/buddh/bsu017_u.txt,gretil,rellit,2479,7,2238,primary,,0.700,1.000,0.700,1735.3
data/processed/gretil_devanagari/4_rellit/buddh/bsu018_u.txt,gretil,rellit,327560,891,298180,primary,,0.700,1.000,0.700,229292.0
data/processed/gretil_devanagari/4_rellit/buddh/bsu019_u.txt,gretil,rellit,118700,408,107276,primary,,0.700,1.000,0.700,83090.0
data/processed/gretil_devanagari/4_rellit/buddh/bsu020_u.txt,gretil,rellit,65342,786,58284,primary,,0.700,1.000,0.700,45739.4
data/processed/gretil_devanagari/4_rellit/buddh/bsu021_u.txt,gretil,rellit,288308,3479,261751,primary,,0.700,1.000,0.700,201815.6
data/processed/gretil_devanagari/4_rellit/buddh/bsu022_u.txt,gretil,rellit,487197,5473,438132,primary,,0.700,1.000,0.700,341037.9
data/processed/gretil_devanagari/4_rellit/buddh/bsu023_u.txt,gretil,rellit,14378,58,12978,primary,,0.700,1.000,0.700,10064.6
data/processed/gretil_devanagari/4_rellit/buddh/bsu024_u.txt,gretil,rellit,108554,1213,97701,primary,,0.700,1.000,0.700,75987.8
data/processed/gretil_devanagari/4_rellit/buddh/bsu025_u.txt,gretil,rellit,4426,113,3904,primary,,0.700,1.000,0.700,3098.2
data/processed/gretil_devanagari/4_rellit/buddh/bsu026_u.txt,gretil,rellit,1490,12,1350,primary,,0.700,1.000,0.700,1043.0
data/processed/gretil_devanagari/4_rellit/buddh/bsu027_u.txt,gretil,rellit,3419,35,3108,primary,,0.700,1.000,0.700,2393.3
data/processed/gretil_devanagari/4_rellit/buddh/bsu028au.txt,gretil,rellit,43136,992,37336,primary,,0.700,1.000,0.700,30195.2
data/processed/gretil_devanagari/4_rellit/buddh/bsu028iu.txt,gretil,rellit,40368,1220,35034,primary,,0.700,1.000,0.700,28257.6
data/processed/gretil_devanagari/4_rellit/buddh/bsu028pu.txt,gretil,rellit,43414,986,37622,primary,,0.700,1.000,0.700,30389.8
data/processed/gretil_devanagari/4_rellit/buddh/bsu029_u.txt,gretil,rellit,67020,913,59755,primary,,0.700,1.000,0.700,46914.0
data/processed/gretil_devanagari/4_rellit/buddh/bsu030_u.txt,gretil,rellit,170754,397,155233,primary,,0.700,1.000,0.700,119527.8
data/processed/gretil_devanagari/4_rellit/buddh/bsu031_u.txt,gretil,rellit,16430,48,14912,primary,,0.700,1.000,0.700,11501.0
data/processed/gretil_devanagari/4_rellit/buddh/bsu032_u.txt,gretil,rellit,9732,51,8745,primary,,0.700,1.000,0.700,6812.4
data/processed/gretil_devanagari/4_rellit/buddh/bsu033_u.txt,gretil,rellit,70141,324,64036,primary,,0.700,1.000,0.700,49098.7
data/processed/gretil_devanagari/4_rellit/buddh/bsu034_u.txt,gretil,rellit,334673,4935,296913,primary,,0.700,1.000,0.700,234271.1
data/processed/gretil_devanagari/4_rellit/buddh/bsu035_u.txt,gretil,rellit,134814,1586,121807,primary,,0.700,1.000,0.700,94369.8
data/processed/gretil_devanagari/4_rellit/buddh/bsu036_u.txt,gretil,rellit,415851,3589,373543,primary,,0.700,1.000,0.700,291095.7
data/processed/gretil_devanagari/4_rellit/buddh/bsu037_u.txt,gretil,rellit,36086,165,32608,primary,,0.700,1.000,0.700,25260.2
data/processed/gretil_devanagari/4_rellit/buddh/bsu038_u.txt,gretil,rellit,964,19,889,primary,,0.700,1.000,0.700,674.8
data/processed/gretil_devanagari/4_rellit/buddh/bsu039_u.txt,gretil,rellit,2573,18,2305,primary,,0.700,1.000,0.700,1801.1
data/processed/gretil_devanagari/4_rellit/buddh/bsu040_u.txt,gretil,rellit,6541,17,6010,primary,,0.700,1.000,0.700,4578.7
data/processed/gretil_devanagari/4_rellit/buddh/bsu041_u.txt,gretil,rellit,911408,13466,819242,primary,,0.700,1.000,0.700,637985.6
data/processed/gretil_devanagari/4_rellit/buddh/bsu045_u.txt,gretil,rellit,111285,1064,99034,primary,,0.700,1.000,0.700,77899.5
data/processed/gretil_devanagari/4_rellit/buddh/bsu046_u.txt,gretil,rellit,51411,592,45795,primary,,0.700,1.000,0.700,35987.7
data/processed/gretil_devanagari/4_rellit/buddh/bsu049_u.txt,gretil,rellit,625818,1146,566001,primary,,0.700,1.000,0.700,438072.6
data/processed/gretil_devanagari/4_rellit/buddh/bsu050_u.txt,gretil,rellit,3851,23,3450,primary,,0.700,1.000,0.700,2695.7
data/processed/gretil_devanagari/4_rellit/buddh/bsu051_u.txt,gretil,rellit,30443,141,27236,primary,,0.700,1.000,0.700,21310.1
data/processed/gretil_devanagari/4_rellit/buddh/bsu052_u.txt,gretil,rellit,27210,112,24544,primary,,0.700,1.000,0.700,19047.0
data/processed/gretil_devanagari/4_rellit/buddh/bsu053_u.txt,gretil,rellit,2292,11,2063,primary,,0.700,1.000,0.700,1604.4
data/processed/gretil_devanagari/4_rellit/buddh/bsu054_u.txt,gretil,rellit,1169,17,1054,primary,,0.700,1.000,0.700,818.3
data/processed/gretil_devanagari/4_rellit/buddh/bsu055_u.txt,gretil,rellit,3944,50,3563,primary,,0.700,1.000,0.700,2760.8
data/processed/gretil_devanagari/4_rellit/buddh/bsu056_u.txt,gretil,rellit,5817,49,5412,primary,,0.700,1.000,0.700,4071.9
data/processed/gretil_devanagari/4_rellit/buddh/bsu057_u.txt,gretil,rellit,3179,31,2895,primary,,0.700,1.000,0.700,2225.3
data/processed/gretil_devanagari/4_rellit/buddh/bsu058_u.txt,gretil,rellit,99051,155,89018,primary,,0.700,1.000,0.700,69335.7
data/processed/gretil_devanagari/4_rellit/buddh/bsu059_u.txt,gretil,rellit,5493,168,4980,primary,,0.700,1.000,0.700,3845.1
data/processed/gretil_devanagari/4_rellit/buddh/bsu060_u.txt,gretil,rellit,20058,70,17846,primary,,0.700,1.000,0.700,14040.6
data/processed/gretil_devanagari/4_rellit/buddh/bsu061_u.txt,gretil,rellit,135821,822,124385,primary,,0.700,1.000,0.700,95074.7
data/processed/gretil_devanagari/4_rellit/buddh/bsu062_u.txt,gretil,rellit,338698,8450,304851,primary,,0.700,1.000,0.700,237088.6
data/processed/gretil_devanagari/4_rellit/buddh/bsu078_u.txt,gretil,rellit,344741,8454,312082,primary,,0.700,1.000,0.700,241318.7
data/processed/gretil_devanagari/4_rellit/buddh/busto1_u.txt,gretil,rellit,18623,862,16477,primary,,0.700,1.000,0.700,13036.1
data/processed/gretil_devanagari/4_rellit/buddh/byogalbu.txt,gretil,rellit,60668,847,54722,primary,,0.700,1.000,0.700,42467.6
data/processed/gretil_devanagari/4_rellit/buddh/candras_pu.txt,gretil,rellit,1153,23,1029,primary,,0.700,1.000,0.700,807.1
data/processed/gretil_devanagari/4_rellit/buddh/candras_tu.txt,gretil,rellit,1154,29,1029,primary,,0.700,1.000,0.700,807.8
data/processed/gretil_devanagari/4_rellit/buddh/cansisyu.txt,gretil,rellit,14250,235,12988,primary,,0.700,1.000,0.700,9975.0
data/processed/gretil_devanagari/4_rellit/buddh/davyasou.txt,gretil,rellit,6312,220,5625,primary,,0.700,1.000,0.700,4418.4
data/processed/gretil_devanagari/4_rellit/buddh/dbsu1-4u.txt,gretil,rellit,15998,145,14505,primary,,0.700,1.000,0.700,11198.6
data/processed/gretil_devanagari/4_rellit/buddh/dhppat_u.txt,gretil,rellit,68608,2397,58815,primary,,0.700,1.000,0.700,48025.6
data/processed/gretil_devanagari/4_rellit/buddh/dhrmsk_u.txt,gretil,rellit,75502,664,67835,primary,,0.700,1.000,0.700,52851.4
data/processed/gretil_devanagari/4_rellit/buddh/dhvajkdu.txt,gretil,rellit,2888,17,2556,primary,,0.700,1.000,0.700,2021.6
data/processed/gretil_devanagari/4_rellit/buddh/dhvajkeu.txt,gretil,rellit,1280,18,1071,primary,,0.700,1.000,0.700,896.0
data/processed/gretil_devanagari/4_rellit/buddh/dhvjgs_pu.txt,gretil,rellit,1877,23,1664,primary,,0.700,1.000,0.700,1313.9
data/processed/gretil_devanagari/4_rellit/buddh/dhvjgs_tu.txt,gretil,rellit,1877,23,1664,primary,,0.700,1.000,0.700,1313.9
data/processed/gretil_devanagari/4_rellit/buddh/dipguhsu.txt,gretil,rellit,39161,1340,35535,primary,,0.700,1.000,0.700,27412.7
data/processed/gretil_devanagari/4_rellit/buddh/divav29u.txt,gretil,rellit,116468,1748,103918,primary,,0.700,1.000,0.700,81527.6
data/processed/gretil_devanagari/4_rellit/buddh/divav33u.txt,gretil,rellit,191700,5339,163755,primary,,0.700,1.000,0.700,134190.0
data/processed/gretil_devanagari/4_rellit/buddh/divyav_u.txt,gretil,rellit,1039241,16962,933952,primary,,0.700,1.000,0.700,727468.7
data/processed/gretil_devanagari/4_rellit/buddh/dsp1-2_u.txt,gretil,rellit,36525,419,33389,primary,,0.700,1.000,0.700,25567.5
data/processed/gretil_devanagari/4_rellit/buddh/dvavims_pu.txt,gretil,rellit,171480,3186,153189,primary,,0.700,1.000,0.700,120036.0
data/processed/gretil_devanagari/4_rellit/buddh/dvavims_tu.txt,gretil,rellit,171506,3184,153216,primary,,0.700,1.000,0.700,120054.2
data/processed/gretil_devanagari/4_rellit/buddh/dvtasutu.txt,gretil,rellit,3264,78,2831,primary,,0.700,1.000,0.700,2284.8
data/processed/gretil_devanagari/4_rellit/buddh/ekmuhr_u.txt,gretil,rellit,6527,106,5836,primary,,0.700,1.000,0.700,4568.9
data/processed/gretil_devanagari/4_rellit/buddh/ekottaru.txt,gretil,rellit,55470,483,49680,primary,,0.700,1.000,0.700,38829.0
data/processed/gretil_devanagari/4_rellit/buddh/ganphrdu.txt,gretil,rellit,1822,31,1588,primary,,0.700,1.000,0.700,1275.4
data/processed/gretil_devanagari/4_rellit/buddh/gopjatmu.txt,gretil,rellit,172154,3573,156815,primary,,0.700,1.000,0.700,120507.8
data/processed/gretil_devanagari/4_rellit/buddh/grahmdhu.txt,gretil,rellit,9138,59,8216,primary,,0.700,1.000,0.700,6396.6
data/processed/gretil_devanagari/4_rellit/buddh/hjatm_au.txt,gretil,rellit,181287,3623,164149,primary,,0.700,1.000,0.700,126900.9
data/processed/gretil_devanagari/4_rellit/buddh/hjatm_iu.txt,gretil,rellit,100627,3778,90517,primary,,0.700,1.000,0.700,70438.9
data/processed/gretil_devanagari/4_rellit/buddh/hjatm_pu.txt,gretil,rellit,182149,3619,165050,primary,,0.700,1.000,0.700,127504.3
data/processed/gretil_devanagari/4_rellit/buddh/jatkstau.txt,gretil,rellit,3764,48,3476,primary,,0.700,1.000,0.700,2634.8
data/processed/gretil_devanagari/4_rellit/buddh/jatkstiu.txt,gretil,rellit,3707,80,3416,primary,,0.700,1.000,0.700,2594.9
data/processed/gretil_devanagari/4_rellit/buddh/jatkstpu.txt,gretil,rellit,3762,44,3480,primary,,0.700,1.000,0.700,2633.4
data/processed/gretil_devanagari/4_rellit/buddh/jnalokau.txt,gretil,rellit,59491,414,54030,primary,,0.700,1.000,0.700,41643.7
data/processed/gretil_devanagari/4_rellit/buddh/jsphustu.txt,gretil,rellit,72682,421,65204,primary,,0.700,1.000,0.700,50877.4
data/processed/gretil_devanagari/4_rellit/buddh/kamvchtu.txt,gretil,rellit,145227,912,132013,primary,,0.700,1.000,0.700,101658.9
data/processed/gretil_devanagari/4_rellit/buddh/kasyparu.txt,gretil,rellit,70446,1101,62810,primary,,0.700,1.000,0.700,49312.2
data/processed/gretil_devanagari/4_rellit/buddh/kathinau.txt,gretil,rellit,23281,373,20878,primary,,0.700,1.000,0.700,16296.7
data/processed/gretil_devanagari/4_rellit/buddh/kbavk10u.txt,gretil,rellit,4305,103,3930,primary,,0.700,1.000,0.700,3013.5
data/processed/gretil_devanagari/4_rellit/buddh/kbavk64u.txt,gretil,rellit,29273,695,26448,primary,,0.700,1.000,0.700,20491.1
data/processed/gretil_devanagari/4_rellit/buddh/kbavk75u.txt,gretil,rellit,1059,37,968,primary,,0.700,1.000,0.700,741.3
data/processed/gretil_devanagari/4_rellit/buddh/kbavk93u.txt,gretil,rellit,10191,234,9275,primary,,0.700,1.000,0.700,7133.7
data/processed/gretil_devanagari/4_rellit/buddh/khasrpsu.txt,gretil,rellit,2963,13,2671,primary,,0.700,1.000,0.700,2074.1
data/processed/gretil_devanagari/4_rellit/buddh/KLPDRAAU.txt,gretil,rellit,40746,1015,36435,primary,,0.700,1.000,0.700,28522.2
data/processed/gretil_devanagari/4_rellit/buddh/klpdraiu.txt,gretil,rellit,40363,1949,35966,primary,,0.700,1.000,0.700,28254.1
data/processed/gretil_devanagari/4_rellit/buddh/klpdrapu.txt,gretil,rellit,41216,1011,36911,primary,,0.700,1.000,0.700,28851.2
data/processed/gretil_devanagari/4_rellit/buddh/knavslou.txt,gretil,rellit,1305,35,1188,primary,,0.700,1.000,0.700,913.5
data/processed/gretil_devanagari/4_rellit/buddh/ksnarm_u.txt,gretil,rellit,33894,1290,30391,primary,,0.700,1.000,0.700,23725.8
data/processed/gretil_devanagari/4_rellit/buddh/kukalpmu.txt,gretil,rellit,47453,1181,41463,primary,,0.700,1.000,0.700,33217.1
data/processed/gretil_devanagari/4_rellit/buddh/madadh_u.txt,gretil,rellit,4171,23,3720,primary,,0.700,1.000,0.700,2919.7
data/processed/gretil_devanagari/4_rellit/buddh/mahama_u.txt,gretil,rellit,7517,112,6661,primary,,0.700,1.000,0.700,5261.9
