freeze_id,relative_path,canonical_hash,script,condition,representation_path,representation_hash,byte_count,char_count,line_count,boundary_path,boundary_hash,boundary_count,boundary_semantics
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/bhagp/bhp_03u.txt,bfb5a2e8a962704b37afe528a0b3dd9130fb0ad46ffc19f13b0dc47c26f5d52e,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/3_purana/bhagp/bhp_03u.txt,d011fe950d1e8f39f79bfc4a9f532640ec456fdbd7056dc85a19894ca4e727b0,366815,134771,6413,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/bhagp/bhp_04u.txt,c35f0f822813813cb3645b2ccc1b50cf86146f2bf85aa13a606beea0a87e7c69,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/3_purana/bhagp/bhp_04u.txt,50d087d609b672a8dd0e13e822b5c9041413c6e42d37a55aa67fc193b26dee47,370365,136163,6349,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/bhagp/bhp_05u.txt,2c3d9fc1f21cf7eda5dc8980d1fcd26c2821d8c71e02f4eb4e49b9fcc0da09d5,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/3_purana/bhagp/bhp_05u.txt,0c775bc724278e5a389f32c61747d9276f70bcdf0801be0383ae551aae9a1c8a,263922,96146,1953,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/bhagp/bhp_06u.txt,a22a83fa6331b084dc25d7cd5687adc9a9ac7274fca14488a88196af01a901ca,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/3_purana/bhagp/bhp_06u.txt,4fa9e9316501fe7ea73e4a1a0d2581a6d6704cc5820833da77fbd0da28d28495,215123,78117,3667,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/bhagp/bhp_07u.txt,986686390c9b96388f5455f69cc62a65b2862fbd9bdaa0411dc7932287077e9a,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/3_purana/bhagp/bhp_07u.txt,cdf5274ca9c65d6ee23d9e368bb54444b2ef5b9aad155205263faecd9f943ee3,194086,70426,3425,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/bhagp/bhp_08u.txt,2b1ac661ca2c32343311a129538584f8985ca496d963f749d9757e86ef82c2be,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/3_purana/bhagp/bhp_08u.txt,befb6e695128d323ce17585445e6d2d44852cc1ef6f3c71d1b6eeb10febcf74f,237404,85984,4069,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/bhagp/bhp_09u.txt,2f8c8bfb3bd0c3bf698938f8326080876fa9953efcfa5a999ed05a63c3560a49,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/3_purana/bhagp/bhp_09u.txt,53917e227b4452770653b8f1dfe6be2bae8fa10b6c991c7c4e00681fd437dceb,232802,84436,4115,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/bhagp/bhp_10u.txt,962182efb2033378f6a434bbe9ceb4daa06326c3b9f0341091942de85a18d1b0,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/3_purana/bhagp/bhp_10u.txt,ad8fdf688772b11206705e7689dee30bdde6ad2f944b95afa03675fb622105a2,1017028,374642,18121,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/bhagp/bhp_11u.txt,849db842737fbb38c868faa43aa292b70c77218595108f90b2772ffe9a5015d1,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/3_purana/bhagp/bhp_11u.txt,5e62b94e74765a5c2d8d703db537fb4dfe9df09606eb0132b78492c440cbbb55,343698,126516,6071,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/bhagp/bhp_12u.txt,303469b78c1fbb65040c9896fa562a4fcae1ba58b561a975305feb6ba5666c21,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/3_purana/bhagp/bhp_12u.txt,ee743817db5da1a6b7e54d42e3e65df41734ef3c1ddb95ed04d895dff673b976,140632,51758,2485,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/brahmap/brahmppu.txt,fa09efff7d58519f4e4b0daab954fb128434f4512f34b8c219845675713a02a5,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/3_purana/brahmap/brahmppu.txt,6c0aea1cfd56c76a82f533030abcc64906be12d22052d75c7307ca8ff22585b3,3293158,1201524,58071,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/brndp1_u.txt,953e3f56855a22a7a263a8e45999e5b98cee2ecc29446fe4559d116d5db01aeb,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/3_purana/brndp1_u.txt,376a89c0f4003bfbe358f77d07d2906cbea109761ae5346ae3d3716658602431,918445,334291,15447,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/brndp2_u.txt,cfefdcbdd4c0e052e9e23627184f565ae800d5bf30644a7b47df9e09a7f35346,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/3_purana/brndp2_u.txt,f8086dc3c62aec5e3d2b564ecdac6bd032f94f6764d97991d0d845e87fe0cec8,1399074,509124,23999,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/brndp3_u.txt,c45978812b3b54e708b386d90b5c7f4d7b249ef5a7e0a68efc374c24b46207ca,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/3_purana/brndp3_u.txt,a49b4bcff20e658350c0e52a37c7d8a015865f89a8f206ea5a1c77ad39152b44,1019738,368516,17438,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/garup1_u.txt,0af79a64cdb1ad5403dd074ae8d39df6ec2b63e2a45d8b8372547baa04fdaa06,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/3_purana/garup1_u.txt,44af19c767ddd27afb6d278af09bf9428baa65dc24c70e1df4b610119b0ab499,1908465,693029,32040,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/garup2_u.txt,0218196e45393bdf6583d50a847338b8a2aed33125d6afad300e32bd20de4c8d,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/3_purana/garup2_u.txt,a32e86403b9eab80f26e9180f9df45802be3db3cf86209a6845c0133d56f8927,726249,265041,12265,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/garup3_u.txt,5cc48683991889152eda24eca9ac257a664fc404564438219187da1b97eac4ad,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/3_purana/garup3_u.txt,854ea1e7588b32f7e52a3d73d1eec51b45f16bc8de54eecb75a322f3c41a8c96,567786,207170,8333,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/kurmp1_u.txt,78b75ec9b87a9ed031384d6ad2d9a176a045c51397b4bbc2f42ca0318c317b74,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/3_purana/kurmp1_u.txt,ff9e82f3ac28d62daa126a48e999e7633198dc58bb644830747bd03f0029932e,764927,277949,13523,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/kurmp2_u.txt,3fef885697b05f8610202240c80c1fe958f71d2f045f79c3e53082d6767e99bc,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/3_purana/kurmp2_u.txt,736643522c1f8a36939cf60c6455efe9636752899aff8e81535b13b9cdc8ae01,663157,241277,11525,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/lip_1_pu.txt,4844e9cb03fd991a3420a20972782f054e2d9a3d4badbcd53e4141bbf00d0319,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/3_purana/lip_1_pu.txt,d9e68bcdaba29d1b6b4899cad57b2cc77f1e537b9ec28a3fbc807dbe28eafa8f,1625718,591840,28021,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/lip_2__u.txt,5205343cb45ab69a16adcf73f66b5dd6866f41a1c3e3e799d8b4e32dec3d5e13,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/3_purana/lip_2__u.txt,ea14fdefebd13e61ffee5429e46a90ad2155cb63869639e2ded0b5618fc31f62,568221,206775,9615,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/mkp1-93u.txt,bdc68f1a61af0b9449462c19c7466e87bf1ef6b74aee592c00b0a516bed49b87,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/3_purana/mkp1-93u.txt,b9405c2182c716d341a376ff03583d0b4bdeabb7979b5332ab1dddfd3e7b1d70,1115024,405748,19957,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/mtp176pu.txt,18951fbdb7cfc432ebe5f3938ece4d28fab9b1984a708f78e0f6e2aa40032698,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/3_purana/mtp176pu.txt,2b12ebc4953214baeeb84b462607e29fb611c06801a5bdca7b5247b4126e309d,2108014,766480,36531,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/nardp1_u.txt,7c3b97c27e7c410facd0d1b5021e7c0516cd1e26d677831faff4ffb9964da4c5,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/3_purana/nardp1_u.txt,a05a33262d4da5682feb2790f6929e866f49a6dc3dc6ad175efb6e3b9380123e,3176916,1149188,53375,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/nardp2_u.txt,ea5d0413e80f758fbb89d321a549abca5e5065501f1bd07287ba117762cc54ca,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/3_purana/nardp2_u.txt,d8fb0b0a39ff607050a2dcc01f811a12898d1856fa587b37d1889cf50c259aa8,609281,222701,10297,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/narsippu.txt,51fc274020031db8d671560d694fa2c03bde95dd997996b023c8ead68c382bc9,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/3_purana/narsippu.txt,edb21158e9e22a5b53106706783e4adc469b0ed52a776c80b5b14e9719811f55,873211,318433,14783,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/sivap1_u.txt,160fc9166c7d4a75d317fc03cf2ae38d344951c04f72bcac2a9c3acf4e6b1834,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/3_purana/sivap1_u.txt,57746f89b7552619a4d58e03cc24b2c7004ac2154278f57b39f4ee91509d7d59,367777,131345,6385,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/sivap7_u.txt,58ce55a5c093824d90344ed21f8693aeb52411072909463cee6ebde69a8f6bfd,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/3_purana/sivap7_u.txt,cba0a64d11a1ee20514742061ab11ad5d9aed612be7087ac09f905178e705158,994953,360805,17263,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/skp031pu.txt,ea671c586a2277c651a397be87dc26eb0b9f9ce4773ca0ce8135e4f8889cff0e,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/3_purana/skp031pu.txt,6948506be3395f6a0c5e07a6c5bbe50386391af21722fa7087934d0a780fe5cb,415783,152161,7553,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/skprevku.txt,b6d4a7f31eed336598b669ef9ba20fee50b1b3ef4262c65bf2c3179ad46a786d,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/3_purana/skprevku.txt,5be145e9525b5e08c578416ccd07e2c99cb0d0016e2b2f312f09599bf0256609,1593101,582431,28499,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/vamp__u.txt,c32043531099c2ed3806fe2e53eb546d2e16e902d0e1efa1803f746544d25f2a,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/3_purana/vamp__u.txt,9d1473516076861ece4464b1a0cb5679beb4f3b5942c41efff1ef7f961311426,1154582,420604,19245,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/vd2127_u.txt,552edb99fa834d5c74a1fe122caf63583f962ae5bdfb92e5cc1ef9786e00b56a,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/3_purana/vd2127_u.txt,f470313c0a1361f3792dd9fdab1ce12d4b54b9cb429394f80cb3f14575c41e54,12900,4702,217,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/vd3343pu.txt,b209e8a6de6dd617bb995bd1209bd066397b7e08604a9988f0a44c87bdaaf491,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/3_purana/vd3343pu.txt,791a730a4f27a38017b6c5cec60fd8162638759d428629a522b56735f801be2c,88413,32415,2233,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,3_purana/vipce_pu.txt,afad84225a31809c416d3987e22f7097cd47554976dccf9e3b100e07e91ef7d7,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/3_purana/vipce_pu.txt,811c7d2fdbff37fb5022df28211c12512dc5807c4b95eb3bad758b3596e2573b,1532498,555700,25837,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,4_rellit/buddh/asmahsuu.txt,d5bf366938a43cec4f15c045028b18ca8fad8e6144bb217763f6f225f30d7a5e,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/4_rellit/buddh/asmahsuu.txt,e78bc42f95a7bde148d435fa161c665af8b71346275fc9fd86644c63220a9bbc,758272,269840,5414,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,4_rellit/buddh/avsata_u.txt,8830b2e0ed1af3359349504c6207a3a6fca6a35007a0105c6ef47efa88559878,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/4_rellit/buddh/avsata_u.txt,da576587eb4b0444ef0312c55d890415d75f804046da4a4bdd46ce0894d20839,1635485,582751,4089,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,4_rellit/buddh/bhivin_u.txt,000628b742b7485c1c9812944eb3d628b82648d892ef068f464a14b4168ecc95,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/4_rellit/buddh/bhivin_u.txt,68903eaf5351c7710ba2ae1e9bd11e657f4fef3b10634c8aa46a41ba20dbef54,914315,330513,3287,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,4_rellit/buddh/divyav_u.txt,795f22048616d51c0473ed9e62eb93a9f739d0f0e008f8a942ffb4b32b1b2855,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/4_rellit/buddh/divyav_u.txt,7ae818c0c45292c0a7eb500fbc712e208f6ed861092ab7610ca5fe4f24d3337f,2948106,1064624,32839,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,4_rellit/buddh/mhvastuu.txt,e2b66e763ee2037d55e826d6bacd8b34d4681476a8acd560a3115ca7af9e233c,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/4_rellit/buddh/mhvastuu.txt,7dfe0a058396f4b35a59d8810fb85460f6a019dd5fed1a16076b44c10a1e58f4,3762190,1374436,27649,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,4_rellit/buddh/srabhu_u.txt,cb9192ebbf0e7a993fa180a01e4f80881504e0b32d6420c6deba24d5bc48b5c3,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/4_rellit/buddh/srabhu_u.txt,a7db0d0f44a93dd7cfb0e421bafa196d65b88d1d57395c8cdf865210bb09eebb,765738,272556,2864,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,4_rellit/buddh/sukhvylu.txt,69c2ccbf9733fb7f13de2b0c5cb203a9c7fd3ea7e0df2913d3cb1399666da7e1,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/4_rellit/buddh/sukhvylu.txt,ed4eec3f6d49451ece9eca947ada7c509eae27f9d5b500e4d0cae0b538fb9e8c,204322,73518,3241,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,4_rellit/buddh/sukhvysu.txt,81ac6abd8ba6f0460d1755bc41c7c66cee0da001baf65b44117652d7daffb781,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/4_rellit/buddh/sukhvysu.txt,ae33422f8f49534b3e4c1656e0e19d9ed429ac3d1e3688fbf104517b8c78aa9b,26960,9744,353,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,4_rellit/buddh/udanav_u.txt,bf5aa1bad356df7bbb55b66e67d86df9cea0e8a870272cbb9f1132c5b0871603,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/4_rellit/buddh/udanav_u.txt,edd887e6977d40073b2866f22b566be1eaa8cb4415720cf0f699988fbded3f81,322466,119618,4275,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,4_rellit/buddh/vimkn_u.txt,23849e383c196cf8410454c209bc0c8103bd5efc7af91c829899a08f39e9afc5,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/4_rellit/buddh/vimkn_u.txt,31fe181dfa2bca4b2f933d100c86cf7bf8613de228c44b3a47b77b6cc30eb98e,308226,109842,1281,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,4_rellit/buddh/vinsutru.txt,196bc0f28b7a7fd2b6f9b1084b8556180f564b373e2a35dbf255557d025ddd63,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/4_rellit/buddh/vinsutru.txt,ff308e0d027e6c2124c43be75cd754c30c94a0eaecd5b7f43ad050df35ff411e,569524,205460,12732,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,4_rellit/buddh/vinv01_u.txt,96214c70ad6ae7d46836e206912a6a77d4bafeffcd77e0cb4abb3b34e6138188,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/4_rellit/buddh/vinv01_u.txt,36cbc0f8f3ddec50783f66c90bf07ac1d7f5d0396ba1bcdc95236357aa736fff,208337,74799,839,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,4_rellit/buddh/vinv02_u.txt,c96c9c04db03becb57f513d484d25c6c77e7d1b360eb21faf64095e2b59df7a7,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/4_rellit/buddh/vinv02_u.txt,2dbd79d766bbec10b91e3c69876e92f72b6d12d3fc48fbfb8af69915e4fddb90,142630,51318,1284,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,4_rellit/buddh/vinv03_u.txt,5e199f69f3c229d6a2932e18ac774fa14fc7def8a6db3f246581e9a05a8d4a36,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/4_rellit/buddh/vinv03_u.txt,50ec5504bcbc817197dc47a3b34dbc0131e9d6801b3fc07390bd6047c344a7cd,72238,25886,298,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,4_rellit/buddh/vinv04_u.txt,a0994e1c1b17679b9fb8bc6b47b25908a2b49b6476be34fc2176b10b2996afa1,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/4_rellit/buddh/vinv04_u.txt,a3827e0cdf7d7e57bea4611c19431e80de0266fe0ba1a32b381d295710816f39,81268,29092,223,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,4_rellit/buddh/vinv05_u.txt,8c68a8ca12f38697873d5409e345f1803b79a0f4c8da6d83c98bd01cf793741f,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/4_rellit/buddh/vinv05_u.txt,a2ae91696e730ed4281a3ef09e4588c662652f1f736ec189887c60b69b5211d2,143216,51348,138,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,4_rellit/buddh/vinv07_u.txt,b54d8d4fd95cc7635c9cc4202eb1d6ba8f5f71d417f9cd51a11a037c9a733017,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/4_rellit/buddh/vinv07_u.txt,3fcc7686f3228c61cadc6fd02f779a836029db72e6f9973a0539260b4689c12a,422285,151767,495,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,4_rellit/buddh/vinv08_u.txt,ef9731228eef5468eb964627b0f451b2a48cfe43e5c995ee85f9d21a98d15c1d,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/4_rellit/buddh/vinv08_u.txt,1daeaf09d4df230b1bd12b9d0d5799a6ed7179de9ffdaf1ef49ad780aec0542e,57381,20471,213,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,4_rellit/buddh/vinv09_u.txt,dc6822c86a6b81234ea20232532043e5e3c5bf98fdaabbca352c72a3bcd5857c,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/4_rellit/buddh/vinv09_u.txt,a520c101fd0725002970b9445b6cf855e3593f5c44d7029105b33de8273b3a00,63054,22528,133,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,4_rellit/buddh/vinv10_u.txt,06c1c354ba6c9e3c61f389605738aaf97b870e9c446d883b27226f474344f12e,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/4_rellit/buddh/vinv10_u.txt,3f307ae49feace179bc85ee3e9b892b830c42176ef64cad1e445ea72e91a9df7,38674,13850,75,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,4_rellit/buddh/vinv11_u.txt,636782dd9eb82e03326a3d873edb364f7a9b48c96ef78e3af72cc2822750fa13,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/4_rellit/buddh/vinv11_u.txt,2ece77ee01b800e5225df0ade1b3eeac03b77cb5dc582efba82709b09c974b7e,177654,62824,247,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,4_rellit/buddh/vinv12_u.txt,bad8c13967f8c53b994673306545eaaa174168bbd8122a53da40e36a7c4f26f1,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/4_rellit/buddh/vinv12_u.txt,a121c8cd237b2c10209ea55d218c3d5be655bc15069e251f9ed5d6a990f08ba1,83423,29645,163,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,4_rellit/buddh/vinv13_u.txt,09275901e9a67418bbcf25509fe9a6bbe75248f491b8e0dea3aa12a4e352cc61,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/4_rellit/buddh/vinv13_u.txt,23a8abe70c7f0db51ff7fe75cbcc104702ed12348e28614a869b8e586f091d30,32244,11430,73,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,4_rellit/buddh/vinv14_u.txt,b3bd0e22f140f97fa38e1b624313da79534feeed6829c9f97fc25aa231c74682,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/4_rellit/buddh/vinv14_u.txt,addf0ca199dfae06beb4c765fc4ade08f54fc1efa5b444b161c1454fc18d357d,30945,11125,95,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,4_rellit/buddh/vinv15_u.txt,32961c938a24de8e1901571901008e47c9a588e16a1dd7330f8eca9263c323a3,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/4_rellit/buddh/vinv15_u.txt,4955af7954213a8bcb616a122c5a8206ade9c5204d5adf0815c2d02274534cc9,228100,81472,367,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,4_rellit/buddh/vinv16_u.txt,e52cba373e989385a08ddfdac9c3b93457ac8313b646e666b20299d199494962,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/4_rellit/buddh/vinv16_u.txt,bf6bb46ffd0e4443aaeef40e201cefaea0ab406c35f7a81b98df22a67d258d47,212726,76178,315,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,4_rellit/buddh/vinv171u.txt,7404132a706319d27812568e77298a4c90a8bcf938712fb6d27505abb9ff77c0,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/4_rellit/buddh/vinv171u.txt,98379b87862d1081767d5bff178316b7b1f99502b405c749139f9449efcf8b6c,914728,327324,2096,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,4_rellit/buddh/vinv172u.txt,bba0498a55f8d999e7aadf47fdbb90307c1f4f44dd7cf3b8a4914e1fef4ade0d,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/4_rellit/buddh/vinv172u.txt,2a609d6f4e75d835fc2f2f277b763bab80679c8e24a248cc24ef063f9a7a3c1b,1183466,425084,2592,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,4_rellit/buddh/vinv_06u.txt,23c212e2db0fd3d97272364fc06f39d39e7c5e6a951553c470883194e43eb9a2,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/4_rellit/buddh/vinv_06u.txt,a973f8ae14edc0f482643e9c9f4ba6a2e1bcd6634280e4419804adcc27b0bd63,873002,313458,3400,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,4_rellit/saiva/kirtm_pu.txt,e07dc9a65030c1c9cfcb691f5c30d4a21cc944d7512a11bc8fc0c71c33a3aa37,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/4_rellit/saiva/kirtm_pu.txt,77495b4068c4f6fa561fb37fbacaa5d8224c96052d61d3526772178d2c76cf41,43126,15670,781,,,0,
9c515ca46ad8f9fca7e879c0a1617207bf5ccf3df21930aaa0995227c3942c40,4_rellit/saiva/kubjt_pu.txt,dd0debf0eba3accb2d7e139b69c72526f2aef8c88dab61322f2b28db59a1042c,devanagari,legacy_joined,data/representations/gretil/devanagari/legacy_joined/4_rellit/saiva/kubjt_pu.txt,4ae19818fa6268e23640d3595862a4d88243235147858935b0247a5fe65bcd7c,727702,265430,12549,,,0,
